"id","title","short_title","api_uri","first_name","last_name","date_of_birth","gender","party","twitter_account","facebook_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","in_office","dw_nominate","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct","middle_name","youtube_account","leadership_role","suffix","cook_pvi","vacate","successor","non_voting"
"M001205","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001205.json","Carol","Miller","1950-11-04","F","R","RepCarolMiller",NA,412837,NA,52123,NA,"N00041542","/m/0102fnyn","H8WV03097","https://miller.house.gov",NA,TRUE,NA,4,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:wv/cd:3","465 Cannon House Office Building","202-225-3452","WV","3",FALSE,5403,0.81,98.97,0.83,NA,NA,NA,NA,NA,0,0,0
"M001211","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001211.json","Mary","Miller","1959-08-27","F","R","RepMaryMiller",NA,456820,NA,NA,NA,NA,"/g/11fsd5mh_l","H0IL15129","https://marymiller.house.gov/",NA,TRUE,NA,2,2022,493,22,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:il/cd:15","1529 Longworth House Office Building","202-225-5271","IL","15",FALSE,1715,4.46,82.4,17.38,NA,NA,NA,NA,NA,0,0,0
"M001215","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001215.json","Mariannette","Miller-Meeks","1955-09-06","F","R","RepMMM",NA,456817,NA,103294,NA,NA,"/g/11fhm4wv8g","H8IA02043","https://millermeeks.house.gov/",NA,TRUE,NA,2,2022,493,8,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ia/cd:2","1716 Longworth House Office Building","202-225-6576","IA","2",FALSE,1902,1.62,94.17,5.63,NA,NA,NA,NA,NA,0,0,0
"M001194","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001194.json","John","Moolenaar","1961-05-08","M","R","RepMoolenaar","RepMoolenaar",412634,76660,37676,21526,"N00036275","/m/0z6rww4","H4MI04126","https://moolenaar.house.gov","https://moolenaar.house.gov/rss.xml",TRUE,0.399,8,2022,493,0,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mi/cd:4","117 Cannon House Office Building","202-225-3561","MI","4",FALSE,2604,0,96.51,3.29,NA,NA,NA,NA,NA,0,0,0
"M001195","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001195.json","Alex","Mooney","1971-06-05","M","R","RepAlexMooney","CongressmanAlexMooney",412662,76588,145943,21557,"N00033814","/m/02qqy78","H4WV02080","https://mooney.house.gov","https://mooney.house.gov/rss.xml",TRUE,0.572,8,2022,493,12,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:wv/cd:2","2228 Rayburn House Office Building","202-225-2711","WV","2",FALSE,5402,2.43,95.8,3.99,NA,NA,NA,NA,NA,0,0,0
"M001213","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001213.json","Blake","Moore","1980-06-22","M","R","RepBlakeMoore",NA,456851,NA,NA,NA,NA,"/g/11ftchfsgn","H0UT01205","https://blakemoore.house.gov/",NA,TRUE,NA,2,2022,493,7,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ut/cd:1","1320 Longworth House Office Building","202-225-0453","UT","1",FALSE,4901,1.42,96.05,3.74,NA,NA,NA,NA,NA,0,0,0
"M001160","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001160.json","Gwen","Moore","1951-04-18","F","D","RepGwenMoore","GwenSMoore",400661,42548,3457,20537,"N00026914","/m/04cvds","H4WI04183","https://gwenmoore.house.gov",NA,TRUE,-0.528,18,2022,493,5,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:wi/cd:4","2252 Rayburn House Office Building","202-225-4572","WI","4",FALSE,5504,1.01,97.94,1.85,NA,"RepGwenMoore",NA,NA,NA,0,0,0
"M001212","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001212.json","Barry","Moore","1966-09-26","M","R","RepBarryMoore",NA,456800,NA,NA,NA,NA,"/g/11fkw7vjdf","H8AL02171","https://barrymoore.house.gov/",NA,TRUE,NA,2,2022,493,14,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:al/cd:2","1504 Longworth House Office Building","202-225-2901","AL","2",FALSE,102,2.84,94.3,5.49,NA,NA,NA,NA,NA,0,0,0
"M001206","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001206.json","Joe","Morelle","1957-04-29","M","D","repjoemorelle",NA,412749,NA,4362,NA,"N00043207","/m/03d820m","H8NY25105","https://morelle.house.gov",NA,TRUE,NA,6,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ny/cd:25","1317 Longworth House Office Building","202-225-3615","NY","25",FALSE,3625,0.41,98.98,0.82,NA,NA,NA,NA,NA,0,0,0
"M001196","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001196.json","Seth","Moulton","1978-10-24","M","D","teammoulton","CongressmanSethMoulton",412632,78453,146299,21525,"N00035431","/m/0sgh587","H4MA06090","https://moulton.house.gov",NA,TRUE,-0.284,8,2022,493,0,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ma/cd:6","1127 Longworth House Office Building","202-225-8020","MA","6",FALSE,2506,0,98.57,1.22,NA,NA,NA,NA,NA,0,0,0
"M001214","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001214.json","Frank","Mrvan","1969-04-16","M","D","RepMrvan",NA,456821,NA,NA,NA,NA,"/m/03yd13z","H0IN01150","https://mrvan.house.gov/",NA,TRUE,NA,2,2022,493,4,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:in/cd:1","1607 Longworth House Office Building","202-225-2461","IN","1",FALSE,1801,0.81,98.15,1.64,NA,NA,NA,NA,NA,0,0,0
"M001190","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001190.json","Markwayne","Mullin","1977-07-26","M","R","RepMullin","RepMullin",412568,1034045,135898,21355,"N00033410","/m/0lq78pn","H2OK02083","https://mullin.house.gov","https://mullin.house.gov/news/rss.aspx",TRUE,0.52,10,2022,493,11,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ok/cd:2","2421 Rayburn House Office Building","202-225-2701","OK","2",FALSE,4002,2.23,95.81,3.98,NA,NA,NA,NA,NA,0,0,0
"M001210","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001210.json","Greg","Murphy","1963-03-05","M","R","RepGregMurphy",NA,412845,NA,166135,NA,"N00044027","/g/11clyw935r","H0NC03172","https://gregmurphy.house.gov/",NA,TRUE,NA,4,2022,493,12,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:nc/cd:3","313 Cannon House Office Building","202-225-3415","NC","3",FALSE,3703,2.43,95.16,4.63,NA,NA,NA,NA,NA,0,0,0
"M001202","Representative","Rep.","https://api.propublica.org/congress/v1/members/M001202.json","Stephanie","Murphy","1978-09-16","F","D","RepStephMurphy","RepStephMurphy",412694,103502,173426,21738,"N00040133","/g/11c48s1mnv","H6FL07140","https://murphy.house.gov",NA,TRUE,-0.16,6,2022,493,57,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:fl/cd:7","1710 Longworth House Office Building","202-225-4035","FL","7",FALSE,1207,11.56,96.08,3.69,NA,"RepStephMurphy","",NA,NA,0,0,0
"N000002","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000002.json","Jerrold","Nadler","1947-06-13","M","D","RepJerryNadler","CongressmanNadler",400289,26159,26980,29377,"N00000939","/m/03tk11","H2NY17071","https://nadler.house.gov",NA,TRUE,-0.508,32,2022,493,16,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ny/cd:10","2132 Rayburn House Office Building","202-225-5635","NY","10",FALSE,3610,3.25,98.53,1.26,NA,"congressmannadler",NA,NA,NA,0,0,0
"N000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000179.json","Grace","Napolitano","1936-12-04","F","D","GraceNapolitano","RepGraceNapolitano",400290,57873,8393,29903,"N00006789","/m/024v0s","H8CA34068","https://napolitano.house.gov","https://napolitano.house.gov/rss.xml",TRUE,-0.448,24,2022,493,2,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:ca/cd:32","1610 Longworth House Office Building","202-225-5256","CA","32",FALSE,632,0.41,99.18,0.61,"F.","RepGraceNapolitano",NA,NA,NA,0,0,0
"N000015","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000015.json","Richard","Neal","1949-02-14","M","D","RepRichardNeal","reprichardneal",400291,6103,26895,15616,"N00000153","/m/028vm4","H8MA02041","https://neal.house.gov","https://neal.house.gov/rss.xml",TRUE,-0.417,34,2022,493,7,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:ma/cd:1","372 Cannon House Office Building","202-225-5601","MA","1",FALSE,2501,1.42,98.97,0.83,"E.","RepRichardENeal",NA,NA,NA,0,0,0
"N000191","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000191.json","Joe","Neguse","1984-05-13","M","D","RepJoeNeguse",NA,412761,NA,151075,NA,"N00041080","/g/11gnsnch0m","H8CO02160","https://neguse.house.gov",NA,TRUE,NA,4,2022,493,0,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:co/cd:2","1419 Longworth House Office Building","202-225-2161","CO","2",FALSE,802,0,98.98,0.81,NA,NA,NA,NA,NA,0,0,0
"N000026","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000026.json","Troy","Nehls","1968-04-07","M","R","RepTroyNehls",NA,456848,NA,188334,NA,NA,"/g/11c580_xf2","H0TX22302","https://nehls.house.gov/",NA,TRUE,NA,2,2022,493,11,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:tx/cd:22","1104 Longworth House Office Building","202-225-5951","TX","22",FALSE,4822,2.23,95.18,4.61,NA,NA,NA,NA,NA,0,0,0
"N000189","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000189.json","Dan","Newhouse","1955-07-10","M","R","RepNewhouse","RepNewhouse",412660,78315,51522,21556,"N00036403","/m/0_s0bn3","H4WA04104","https://newhouse.house.gov",NA,TRUE,0.339,8,2022,493,8,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:wa/cd:4","504 Cannon House Office Building","202-225-5816","WA","4",FALSE,5304,1.62,94.36,5.43,NA,NA,NA,NA,NA,0,0,0
"N000192","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000192.json","Marie","Newman","1964-04-13","F","D","RepMarieNewman",NA,456819,NA,NA,NA,NA,"/g/11f4yffn3m","H8IL03102","https://newman.house.gov/",NA,TRUE,NA,2,2022,493,3,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:il/cd:3","1022 Longworth House Office Building","202-225-5701","IL","3",FALSE,1703,0.61,98.57,1.23,NA,NA,NA,NA,NA,0,0,0
"N000188","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000188.json","Donald","Norcross","1958-12-13","M","D","DonaldNorcross","DonaldNorcrossNJ",412606,76311,116277,21536,"N00036154","/m/09g8b1_","H4NJ01084","https://norcross.house.gov","https://norcross.house.gov/rss.xml",TRUE,-0.427,10,2022,493,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:nj/cd:1","2427 Rayburn House Office Building","202-225-6501","NJ","1",FALSE,3401,0.41,98.57,1.23,"W.",NA,NA,NA,NA,0,0,0
"N000190","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000190.json","Ralph","Norman","1953-06-20","M","R","RepRalphNorman","RepRalphNorman",412738,61996,47930,21753,"N00027783","/m/0f9kbx","H8SC05158","https://norman.house.gov",NA,TRUE,0.82,6,2022,493,30,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:sc/cd:5","569 Cannon House Office Building","202-225-5501","SC","5",FALSE,4505,6.09,79.26,20.52,NA,NA,NA,NA,NA,0,0,0
"N000147","Delegate","Del.","https://api.propublica.org/congress/v1/members/N000147.json","Eleanor","Norton","1937-06-13","F","D","EleanorNorton","CongresswomanNorton",400295,882,775,NA,"N00001692","/m/01s_vp","","https://norton.house.gov","https://norton.house.gov/rss.xml",TRUE,NA,32,2022,NA,NA,NA,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:dc/cd:79",NA,NA,"DC","At-Large",TRUE,1198,NA,NA,NA,"Holmes","EleanorHNorton",NA,NA,NA,0,0,1
"N000181","Representative","Rep.","https://api.propublica.org/congress/v1/members/N000181.json","Devin","Nunes","1973-10-01","M","R","RepDevinNunes",NA,400297,1003553,16725,20307,"N00007248","/m/024tds","H8CA20059","https://nunes.house.gov",NA,FALSE,0.45,20,2022,448,9,0,"2022-02-09 12:31:35 -0500","ocd-division/country:us/state:ca/cd:22","1013 Longworth House Office Building","202-225-2523","CA","22",FALSE,622,2.01,98.16,1.61,NA,"RepDevinNunes","",NA,NA,1,0,0
"O000171","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000171.json","Tom","O'Halleran","1946-01-24","M","D","repohalleran","repohalleran",412682,104523,28499,21739,"N00037515","/m/02z4x12","H6AZ01199","https://ohalleran.house.gov","https://ohalleran.house.gov/rss.xml",TRUE,-0.193,6,2022,493,6,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:az/cd:1","318 Cannon House Office Building","202-225-3361","AZ","1",FALSE,401,1.22,96.7,3.09,NA,NA,NA,NA,NA,0,0,0
"O000019","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000019.json","Jay","Obernolte","1970-08-18","M","R","JayObernolte",NA,456801,NA,NA,NA,NA,"/m/02hpvtf","H0CA08135","https://obernolte.house.gov/",NA,TRUE,NA,2,2022,493,4,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:ca/cd:8","1029 Longworth House Office Building","202-225-5861","CA","8",FALSE,608,0.81,94.2,5.59,NA,NA,NA,NA,NA,0,0,0
"O000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000172.json","Alexandria","Ocasio-Cortez","1989-10-13","F","D","RepAOC",NA,412804,NA,180416,NA,"N00041162","/g/11f6y3nqg6","H8NY15148","https://ocasio-cortez.house.gov",NA,TRUE,NA,4,2022,493,8,2,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ny/cd:14","216 Cannon House Office Building","202-225-3965","NY","14",FALSE,3614,1.62,95.45,4.35,NA,NA,NA,NA,NA,0,0,0
"O000173","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000173.json","Ilhan","Omar","1981-10-04","F","D","Ilhan",NA,412791,NA,171628,NA,"N00043581","/g/11c4wx5dm0","H8MN05239","https://omar.house.gov",NA,TRUE,NA,4,2022,493,6,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:mn/cd:5","1730 Longworth House Office Building","202-225-4755","MN","5",FALSE,2705,1.22,95.67,4.12,NA,NA,NA,NA,NA,0,0,0
"O000086","Representative","Rep.","https://api.propublica.org/congress/v1/members/O000086.json","Burgess","Owens","1951-08-02","M","R","RepBurgessOwens",NA,456852,NA,NA,NA,NA,"/m/0286z2f","H0UT04076","https://owens.house.gov/",NA,TRUE,NA,2,2022,493,3,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ut/cd:4","1039 Longworth House Office Building","202-225-3011","UT","4",FALSE,4904,0.61,97.53,2.27,NA,NA,NA,NA,NA,0,0,0
"P000601","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000601.json","Steven","Palazzo","1970-02-21","M","R","CongPalazzo","stevenpalazzo",412443,61886,69521,21148,"N00031958","/m/0c3y_s5","H0MS04120","https://palazzo.house.gov",NA,TRUE,0.534,12,2022,493,6,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:ms/cd:4","2349 Rayburn House Office Building","202-225-5772","MS","4",FALSE,2804,1.22,95.01,4.78,NA,"CongressmanPalazzo",NA,NA,NA,0,0,0
"P000034","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000034.json","Frank","Pallone","1951-10-30","M","D","FrankPallone","repfrankpallone",400308,6107,26951,15454,"N00000781","/m/0g6t5w","H8NJ03073","https://pallone.house.gov","https://pallone.house.gov/rss.xml",TRUE,-0.404,36,2022,493,0,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:nj/cd:6","2107 Rayburn House Office Building","202-225-4671","NJ","6",FALSE,3406,0,98.98,0.81,NA,"repfrankpallone",NA,NA,NA,0,0,0
"P000609","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000609.json","Gary","Palmer","1954-05-14","M","R","USRepGaryPalmer","CongressmanGaryPalmer",412608,76094,146274,21500,"N00035691","/m/0115nklq","H4AL06098","https://palmer.house.gov",NA,TRUE,0.694,8,2022,493,8,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:al/cd:6","170 Cannon House Office Building","202-225-4921","AL","6",FALSE,106,1.62,94.36,5.43,NA,NA,"House Republican Policy Committee Chair",NA,NA,0,0,0
"P000613","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000613.json","Jimmy","Panetta","1969-10-01","M","D","RepJimmyPanetta","RepJimmyPanetta",412685,104727,169078,21740,"N00038601","/m/0pyy9y4","H6CA20152","https://panetta.house.gov","https://panetta.house.gov/rss.xml",TRUE,-0.304,6,2022,493,0,0,"2022-02-28 07:30:32 -0500","ocd-division/country:us/state:ca/cd:20","406 Cannon House Office Building","202-225-2861","CA","20",FALSE,620,0,97.56,2.24,NA,NA,NA,NA,NA,0,0,0
"P000614","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000614.json","Chris","Pappas","1980-06-04","M","D","RepChrisPappas",NA,412795,NA,42635,NA,"N00042161","/m/0nd3t8z","H8NH01210","https://pappas.house.gov",NA,TRUE,NA,4,2022,493,4,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:nh/cd:1","319 Cannon House Office Building","202-225-5456","NH","1",FALSE,3301,0.81,95.89,3.9,NA,NA,NA,NA,NA,0,0,0
"P000096","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000096.json","Bill","Pascrell","1937-01-25","M","D","BillPascrell","pascrell",400309,45543,478,29741,"N00000751","/m/03txs_","H6NJ08118","https://pascrell.house.gov",NA,TRUE,-0.367,26,2022,493,8,0,"2022-02-28 07:30:34 -0500","ocd-division/country:us/state:nj/cd:9","2409 Rayburn House Office Building","202-225-5751","NJ","9",FALSE,3409,1.62,99.59,0.21,NA,"RepPascrell",NA,"Jr.",NA,0,0,0
"P000604","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000604.json","Donald","Payne","1958-12-17","M","D","RepDonaldPayne","DonaldPayneJr",412506,65639,90668,31103,"N00034639","/m/0jwr2v8","H2NJ10154","https://payne.house.gov","https://payne.house.gov/rss.xml",TRUE,-0.518,12,2022,493,2,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:nj/cd:10","106 Cannon House Office Building","202-225-3436","NJ","10",FALSE,3410,0.41,98.57,1.23,"M.",NA,NA,"Jr.",NA,0,0,0
"P000197","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000197.json","Nancy","Pelosi","1940-03-26","F","D","SpeakerPelosi","NancyPelosi",400314,6153,26732,15448,"N00007360","/m/012v1t","H8CA05035","https://pelosi.house.gov","https://pelosi.house.gov/rss.xml",TRUE,-0.49,34,2022,492,420,0,"2022-02-10 07:13:35 -0500","ocd-division/country:us/state:ca/cd:12","1236 Longworth House Office Building","202-225-4965","CA","12",FALSE,612,85.37,98.57,0,NA,"nancypelosi","Speaker of the House",NA,NA,0,0,0
"P000615","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000615.json","Greg","Pence","1956-11-14","M","R","RepGregPence",NA,412778,NA,177876,NA,"N00041956","/g/11gh5qt6_p","H8IN06129","https://pence.house.gov",NA,TRUE,NA,4,2022,493,15,0,"2022-02-28 07:30:30 -0500","ocd-division/country:us/state:in/cd:6","211 Cannon House Office Building","202-225-3021","IN","6",FALSE,1806,3.04,96.62,3.17,NA,NA,NA,NA,NA,0,0,0
"P000593","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000593.json","Ed","Perlmutter","1953-05-01","M","D","RepPerlmutter","RepPerlmutter",412192,1021382,2653,20705,"N00027510","/m/07n9ns","H6CO07023","https://perlmutter.house.gov",NA,TRUE,-0.282,16,2022,493,0,0,"2022-02-28 07:30:33 -0500","ocd-division/country:us/state:co/cd:7","1226 Longworth House Office Building","202-225-2645","CO","7",FALSE,807,0,98.37,1.43,NA,"RepPerlmutter","",NA,NA,0,0,0
"P000605","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000605.json","Scott","Perry","1962-05-27","M","R","RepScottPerry","repscottperry",412569,79873,59980,21356,"N00034120","/m/04mwt6y","H2PA04135","https://perry.house.gov",NA,TRUE,0.65,10,2022,493,17,0,"2022-02-28 07:30:29 -0500","ocd-division/country:us/state:pa/cd:10","2160 Rayburn House Office Building","202-225-5836","PA","10",FALSE,4210,3.45,82.59,17.2,NA,"RepScottPerry",NA,NA,NA,0,0,0
"P000608","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000608.json","Scott","Peters","1958-06-17","M","D","RepScottPeters","RepScottPeters",412523,79661,70351,21315,"N00033591","/m/02rymxd","H2CA52089","https://scottpeters.house.gov","https://scottpeters.house.gov/rss.xml",TRUE,-0.182,10,2022,493,9,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:ca/cd:52","1201 Longworth House Office Building","202-225-0508","CA","52",FALSE,652,1.83,96.68,3.11,NA,NA,NA,NA,NA,0,0,0
"P000048","Representative","Rep.","https://api.propublica.org/congress/v1/members/P000048.json","August","Pfluger","1978-12-28","M","R","RepPfluger",NA,456846,NA,NA,NA,NA,"/g/11f3szpd4x","H0TX11230","https://pfluger.house.gov/",NA,TRUE,NA,2,2022,493,13,0,"2022-02-28 07:30:31 -0500","ocd-division/country:us/state:tx/cd:11","1531 Longworth House Office Building","202-225-3605","TX","11",FALSE,4811,2.64,97.05,2.74,NA,NA,NA,NA,NA,0,0,0
